from_metric,to_metric,relationship,declared_on,to_exists
organic_sessions,web_conversion_rate,correlated_with,organic_sessions,True
organic_sessions,backlink_count,correlated_with,organic_sessions,True
organic_sessions,content_published_count,correlated_with,organic_sessions,True
organic_sessions,referral_sessions,correlated_with,organic_sessions,True
organic_sessions,share_of_voice,correlated_with,organic_sessions,True
organic_sessions,social_followers,correlated_with,organic_sessions,True
organic_sessions,top10_keyword_count,correlated_with,organic_sessions,True
website_sessions,organic_traffic,parent_of,organic_traffic,True
organic_attribution_pct,organic_traffic,parent_of,organic_traffic,True
organic_traffic,content_published,parent_of,organic_traffic,True
organic_traffic,backlinks_count,correlated_with,organic_traffic,True
organic_traffic,content_published,correlated_with,organic_traffic,True
organic_traffic,domain_authority,correlated_with,organic_traffic,True
organic_traffic,keywords_top10,correlated_with,organic_traffic,True
website_sessions,paid_traffic,parent_of,paid_traffic,True
share_of_voice,social_followers,parent_of,social_followers,True
social_engagement_rate,social_followers,parent_of,social_followers,True
social_followers,organic_sessions,correlated_with,social_followers,True
social_followers,impressions,correlated_with,social_followers,True
cost_per_mql,stg_ad_spend,parent_of,stg_ad_spend,True
cpc,stg_ad_spend,parent_of,stg_ad_spend,True
cpl,stg_ad_spend,parent_of,stg_ad_spend,True
marketing_cac,stg_ad_spend,parent_of,stg_ad_spend,True
marketing_roi,stg_ad_spend,parent_of,stg_ad_spend,True
paid_attribution_pct,stg_ad_spend,parent_of,stg_ad_spend,True
stg_ad_spend,roas,correlated_with,stg_ad_spend,True
stg_ad_spend,cpc,correlated_with,stg_ad_spend,True
stg_ad_spend,marketing_cac,correlated_with,stg_ad_spend,True
marketing_spend,stg_ad_spend_row,parent_of,stg_ad_spend_row,True
ad_clicks,stg_ad_spend_row,parent_of,stg_ad_spend_row,True
impressions,stg_ad_spend_row,parent_of,stg_ad_spend_row,True
email_open_rate,stg_email_send_row,parent_of,stg_email_send_row,True
email_click_rate,stg_email_send_row,parent_of,stg_email_send_row,True
unsubscribe_rate,stg_email_send_row,parent_of,stg_email_send_row,True
mql_count,stg_lead_row,parent_of,stg_lead_row,True
customers_by_channel,stg_lead_row,parent_of,stg_lead_row,True
cpl,stg_leads_count,parent_of,stg_leads_count,True
form_conversion_rate,stg_leads_count,parent_of,stg_leads_count,True
lead_to_mql_rate,stg_leads_count,parent_of,stg_leads_count,True
mql,stg_leads_count,parent_of,stg_leads_count,True
session_to_lead_rate,stg_leads_count,parent_of,stg_leads_count,True
stg_leads_count,mql,correlated_with,stg_leads_count,True
stg_leads_count,cpl,correlated_with,stg_leads_count,True
webinar_attendance_rate,webinar_registrants,parent_of,webinar_registrants,True
webinar_registrants,webinar_attendance_rate,correlated_with,webinar_registrants,True
webinar_registrants,mql,correlated_with,webinar_registrants,True
mttd,incident_count,parent_of,incident_count,True
mttr,incident_count,parent_of,incident_count,True
uptime,incident_count,parent_of,incident_count,True
incident_count,mttr,correlated_with,incident_count,True
incident_count,mttd,correlated_with,incident_count,True
incident_count,rcr_rate,correlated_with,incident_count,True
inventory_turnover,inventory_value,parent_of,inventory_value,True
inventory_value,inventory_turnover,correlated_with,inventory_value,True
inventory_value,cogs_stg,correlated_with,inventory_value,True
inventory_value,shrinkage_rate,correlated_with,inventory_value,True
inventory_value,warehouse_utilization,correlated_with,inventory_value,True
csat,stg_csat_response_row,parent_of,stg_csat_response_row,True
cx_csat,stg_csat_response_row,parent_of,stg_csat_response_row,True
inventory_turnover,stg_inventory_items,parent_of,stg_inventory_items,True
stockout_rate,stg_inventory_items,parent_of,stg_inventory_items,True
stg_inventory_items,inventory_turnover,correlated_with,stg_inventory_items,True
stg_inventory_items,stockout_rate,correlated_with,stg_inventory_items,True
fill_rate,stg_order_line_row,parent_of,stg_order_line_row,True
supplier_lead_time,stg_purchase_order_row,parent_of,stg_purchase_order_row,True
procurement_savings_rate,stg_purchase_order_row,parent_of,stg_purchase_order_row,True
vendor_compliance_rate,stg_purchase_order_row,parent_of,stg_purchase_order_row,True
safety_incident_rate,stg_safety_incident_row,parent_of,stg_safety_incident_row,True
escalation_rate,stg_support_tickets,parent_of,stg_support_tickets,True
fcr_rate,stg_support_tickets,parent_of,stg_support_tickets,True
ticket_resolution_time,stg_support_tickets,parent_of,stg_support_tickets,True
tickets_per_agent,stg_support_tickets,parent_of,stg_support_tickets,True
stg_support_tickets,ticket_resolution_time,correlated_with,stg_support_tickets,True
stg_support_tickets,first_response_time,correlated_with,stg_support_tickets,True
stg_support_tickets,fcr_rate,correlated_with,stg_support_tickets,True
support_tickets_opened,stg_ticket_row,parent_of,stg_ticket_row,True
first_response_time,stg_ticket_row,parent_of,stg_ticket_row,True
time_to_resolution,stg_ticket_row,parent_of,stg_ticket_row,True
ticket_resolution_rate,support_tickets_opened,parent_of,support_tickets_opened,True
support_tickets_opened,stg_ticket_row,parent_of,support_tickets_opened,True
support_tickets_opened,csat,correlated_with,support_tickets_opened,True
support_tickets_opened,churn_rate,correlated_with,support_tickets_opened,True
tickets_per_customer,tickets_created,parent_of,tickets_created,True
tickets_created,ticket_resolution_time,correlated_with,tickets_created,True
tickets_created,sla_breach_rate,correlated_with,tickets_created,True
support_cost_per_ticket,tickets_resolved,parent_of,tickets_resolved,True
tickets_resolved,fcr_rate,correlated_with,tickets_resolved,True
tickets_resolved,support_cost_per_ticket,correlated_with,tickets_resolved,True
arr_growth_rate,arr,parent_of,arr,True
arr_per_rep,arr,parent_of,arr,True
employees_per_1m_arr,arr,parent_of,arr,True
market_penetration_rate,arr,parent_of,arr,True
revenue,arr,parent_of,arr,True
subscription_revenue,arr,parent_of,arr,True
arr,new_arr,parent_of,arr,True
arr,expansion_arr,parent_of,arr,True
arr,contraction_arr,parent_of,arr,True
arr,churned_arr,parent_of,arr,True
arr,acv,parent_of,arr,True
arr,bookings,parent_of,arr,True
arr,churn_rate,parent_of,arr,True
arr,committed_arr,parent_of,arr,True
arr,mrr,parent_of,arr,True
arr,net_revenue_retention,parent_of,arr,True
arr,stg_subscription_row,parent_of,arr,True
arr,mrr,correlated_with,arr,True
arr,nrr,correlated_with,arr,True
arr,grr,correlated_with,arr,True
arr,revenue_growth_rate,correlated_with,arr,True
arr,active_paying_users,correlated_with,arr,True
arr,acv,correlated_with,arr,True
arr,billings,correlated_with,arr,True
arr,bookings,correlated_with,arr,True
arr,committed_arr,correlated_with,arr,True
arr,contracted_unbilled,correlated_with,arr,True
arr,customer_concentration_risk,correlated_with,arr,True
arr,deferred_revenue,correlated_with,arr,True
arr,license_revenue,correlated_with,arr,True
arr,market_penetration_rate,correlated_with,arr,True
arr,payback_period,correlated_with,arr,True
arr,recognized_revenue,correlated_with,arr,True
arr,rule_of_40,correlated_with,arr,True
arr,saas_quick_ratio,correlated_with,arr,True
arr,stg_subscriptions_active,correlated_with,arr,True
arr,subscription_revenue,correlated_with,arr,True
arr,total_revenue,correlated_with,arr,True
arr,churn_rate,parent_of,churn_rate,True
net_revenue_retention,churn_rate,parent_of,churn_rate,True
customer_ltv,churn_rate,parent_of,churn_rate,True
churn_rate,at_risk_accounts,parent_of,churn_rate,True
churn_rate,cohort_churn,parent_of,churn_rate,True
churn_rate,customer_health_score,parent_of,churn_rate,True
churn_rate,logo_churn_rate,parent_of,churn_rate,True
churn_rate,mrr_churn_rate,parent_of,churn_rate,True
churn_rate,ltv_cac,correlated_with,churn_rate,True
churn_rate,customer_health_score,correlated_with,churn_rate,True
churn_rate,arpu,correlated_with,churn_rate,True
churn_rate,at_risk_accounts,correlated_with,churn_rate,True
churn_rate,cohort_revenue_retention,correlated_with,churn_rate,True
churn_rate,csat,correlated_with,churn_rate,True
churn_rate,customer_concentration_risk,correlated_with,churn_rate,True
churn_rate,customer_onboarding_time,correlated_with,churn_rate,True
churn_rate,d30_retention,correlated_with,churn_rate,True
churn_rate,error_rate,correlated_with,churn_rate,True
churn_rate,logo_churn_rate,correlated_with,churn_rate,True
churn_rate,mrr,correlated_with,churn_rate,True
churn_rate,new_arr,correlated_with,churn_rate,True
churn_rate,nps,correlated_with,churn_rate,True
churn_rate,nrr_monthly,correlated_with,churn_rate,True
churn_rate,onboarding_completion_rate,correlated_with,churn_rate,True
churn_rate,payback_period,correlated_with,churn_rate,True
churn_rate,renewal_rate,correlated_with,churn_rate,True
churn_rate,retention_d30,correlated_with,churn_rate,True
churn_rate,support_tickets_opened,correlated_with,churn_rate,True
churn_rate,time_to_value,correlated_with,churn_rate,True
arr,churned_arr,parent_of,churned_arr,True
grr,churned_arr,parent_of,churned_arr,True
mrr_churn_rate,churned_arr,parent_of,churned_arr,True
nrr,churned_arr,parent_of,churned_arr,True
nrr_monthly,churned_arr,parent_of,churned_arr,True
saas_quick_ratio,churned_arr,parent_of,churned_arr,True
churned_arr,contraction_arr,correlated_with,churned_arr,True
churned_arr,customer_churn_rate,correlated_with,churned_arr,True
churned_arr,logo_churn_rate,correlated_with,churned_arr,True
churn_rate,cohort_churn,parent_of,cohort_churn,True
cohort_churn,logo_churn_rate,correlated_with,cohort_churn,True
cohort_churn,d30_retention,correlated_with,cohort_churn,True
arr,committed_arr,parent_of,committed_arr,True
committed_arr,arr,correlated_with,committed_arr,True
committed_arr,bookings,correlated_with,committed_arr,True
committed_arr,contracted_unbilled,correlated_with,committed_arr,True
arr,contraction_arr,parent_of,contraction_arr,True
nrr,contraction_arr,parent_of,contraction_arr,True
grr,contraction_arr,parent_of,contraction_arr,True
nrr_monthly,contraction_arr,parent_of,contraction_arr,True
saas_quick_ratio,contraction_arr,parent_of,contraction_arr,True
contraction_arr,churned_arr,correlated_with,contraction_arr,True
contraction_arr,logo_churn_rate,correlated_with,contraction_arr,True
total_revenue,gross_revenue,parent_of,gross_revenue,True
net_revenue,gross_revenue,parent_of,gross_revenue,True
gross_revenue,stg_order_amount_sum,parent_of,gross_revenue,True
gross_revenue,net_revenue,correlated_with,gross_revenue,True
gross_revenue,discount_rate,correlated_with,gross_revenue,True
gross_revenue,stg_order_amount_sum,correlated_with,gross_revenue,True
total_revenue,implementation_revenue,parent_of,implementation_revenue,True
implementation_revenue,services_revenue,correlated_with,implementation_revenue,True
revenue_vs_py,prior_year_revenue,parent_of,prior_year_revenue,True
prior_year_revenue,revenue_vs_py,correlated_with,prior_year_revenue,True
prior_year_revenue,total_revenue,correlated_with,prior_year_revenue,True
revenue_ytd,q1_revenue,parent_of,q1_revenue,True
q1_revenue,q2_revenue,correlated_with,q1_revenue,True
q1_revenue,total_revenue,correlated_with,q1_revenue,True
revenue_ytd,q2_revenue,parent_of,q2_revenue,True
q2_revenue,q1_revenue,correlated_with,q2_revenue,True
q2_revenue,q3_revenue,correlated_with,q2_revenue,True
revenue_ytd,q3_revenue,parent_of,q3_revenue,True
q3_revenue,q2_revenue,correlated_with,q3_revenue,True
q3_revenue,q4_revenue,correlated_with,q3_revenue,True
revenue_ytd,q4_revenue,parent_of,q4_revenue,True
q4_revenue,q3_revenue,correlated_with,q4_revenue,True
q4_revenue,total_revenue,correlated_with,q4_revenue,True
billings,recognized_revenue,parent_of,recognized_revenue,True
recognized_revenue,deferred_revenue,correlated_with,recognized_revenue,True
recognized_revenue,arr,correlated_with,recognized_revenue,True
recognized_revenue,stg_invoices_amount,correlated_with,recognized_revenue,True
total_revenue,revenue_by_channel,parent_of,revenue_by_channel,True
revenue_by_channel,total_revenue,correlated_with,revenue_by_channel,True
revenue_by_channel,cac,correlated_with,revenue_by_channel,True
revenue_by_channel,partner_revenue_pct,correlated_with,revenue_by_channel,True
total_revenue,revenue_by_product,parent_of,revenue_by_product,True
revenue_by_product,total_revenue,correlated_with,revenue_by_product,True
revenue_by_product,gross_margin_pct,correlated_with,revenue_by_product,True
total_revenue,revenue_by_region,parent_of,revenue_by_region,True
revenue_by_region,total_revenue,correlated_with,revenue_by_region,True
revenue_by_region,market_share,correlated_with,revenue_by_region,True
revenue,stg_revenue_event_amount,parent_of,stg_revenue_event_amount,True
asp,stg_revenue_event_amount,parent_of,stg_revenue_event_amount,True
gmv,stg_revenue_event_amount,parent_of,stg_revenue_event_amount,True
api_latency_p95,api_calls_total,parent_of,api_calls_total,True
api_calls_total,api_consumers,correlated_with,api_calls_total,True
api_calls_total,api_latency_p95,correlated_with,api_calls_total,True
mau,api_consumers,parent_of,api_consumers,True
api_consumers,api_calls_total,correlated_with,api_consumers,True
api_consumers,dau,correlated_with,api_consumers,True
